Fecha,Estacion_mm,IMERG_v6B_mm,CR2MET_v2_mm,RFMEP_v2_mm,ERA5_mm,CHIRPS_v2_mm,TMPA-3B42v7_mm
1980-02-09,-9999,-9999,9.02,-9999,-9999,-9999,-9999
1980-02-10,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-02-11,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-02-12,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-02-13,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-02-14,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-02-15,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-02-16,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-02-17,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-02-18,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-02-19,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-02-20,-9999,-9999,3.34,-9999,-9999,-9999,-9999
1980-02-21,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-02-22,-9999,-9999,2.95,-9999,-9999,-9999,-9999
1980-02-23,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-02-24,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-02-25,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-02-26,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-02-27,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-02-28,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-02-29,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-01,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-02,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-03,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-04,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-05,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-06,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-07,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-08,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-09,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-10,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-11,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-12,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-13,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-14,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-15,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-16,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-17,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-18,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-19,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-20,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-21,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-22,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-23,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-24,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-25,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-26,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-27,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-28,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-29,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-30,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-03-31,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-04-01,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-04-02,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-04-03,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-04-04,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-04-05,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-04-06,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-04-07,-9999,-9999,2.54,-9999,-9999,-9999,-9999
1980-04-08,-9999,-9999,6.56,-9999,-9999,-9999,-9999
1980-04-09,-9999,-9999,41.68,-9999,-9999,-9999,-9999
1980-04-10,-9999,-9999,51.46,-9999,-9999,-9999,-9999
1980-04-11,-9999,-9999,1.57,-9999,-9999,-9999,-9999
1980-04-12,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-04-13,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-04-14,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-04-15,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-04-16,-9999,-9999,5.22,-9999,-9999,-9999,-9999
1980-04-17,-9999,-9999,2.6,-9999,-9999,-9999,-9999
1980-04-18,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-04-19,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-04-20,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-04-21,-9999,-9999,5.96,-9999,-9999,-9999,-9999
1980-04-22,-9999,-9999,17,-9999,-9999,-9999,-9999
1980-04-23,-9999,-9999,4.41,-9999,-9999,-9999,-9999
1980-04-24,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-04-25,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-04-26,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-04-27,-9999,-9999,2.62,-9999,-9999,-9999,-9999
1980-04-28,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-04-29,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-04-30,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-01,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-02,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-03,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-04,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-05,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-06,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-07,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-08,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-09,-9999,-9999,16.52,-9999,-9999,-9999,-9999
1980-05-10,-9999,-9999,38.27,-9999,-9999,-9999,-9999
1980-05-11,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-12,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-13,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-14,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-15,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-16,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-17,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-18,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-19,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-20,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-21,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-22,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-23,-9999,-9999,4.04,-9999,-9999,-9999,-9999
1980-05-24,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-25,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-26,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-27,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-28,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-29,-9999,-9999,7.49,-9999,-9999,-9999,-9999
1980-05-30,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-05-31,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-01,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-02,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-03,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-04,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-05,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-06,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-07,-9999,-9999,10.36,-9999,-9999,-9999,-9999
1980-06-08,-9999,-9999,5.43,-9999,-9999,-9999,-9999
1980-06-09,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-10,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-11,-9999,-9999,2.07,-9999,-9999,-9999,-9999
1980-06-12,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-13,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-14,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-15,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-16,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-17,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-18,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-19,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-20,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-21,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-22,-9999,-9999,7.83,-9999,-9999,-9999,-9999
1980-06-23,-9999,-9999,16.74,-9999,-9999,-9999,-9999
1980-06-24,-9999,-9999,1.58,-9999,-9999,-9999,-9999
1980-06-25,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-26,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-27,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-06-28,-9999,-9999,28.63,-9999,-9999,-9999,-9999
1980-06-29,-9999,-9999,7.91,-9999,-9999,-9999,-9999
1980-06-30,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-01,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-02,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-03,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-04,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-05,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-06,-9999,-9999,16.35,-9999,-9999,-9999,-9999
1980-07-07,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-08,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-09,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-10,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-11,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-12,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-13,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-14,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-15,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-16,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-17,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-18,-9999,-9999,35.76,-9999,-9999,-9999,-9999
1980-07-19,-9999,-9999,1.51,-9999,-9999,-9999,-9999
1980-07-20,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-21,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-22,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-23,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-24,-9999,-9999,28.89,-9999,-9999,-9999,-9999
1980-07-25,-9999,-9999,9.51,-9999,-9999,-9999,-9999
1980-07-26,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-27,-9999,-9999,4.26,-9999,-9999,-9999,-9999
1980-07-28,-9999,-9999,7.04,-9999,-9999,-9999,-9999
1980-07-29,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-30,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-07-31,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-01,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-02,-9999,-9999,16.39,-9999,-9999,-9999,-9999
1980-08-03,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-04,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-05,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-06,-9999,-9999,7.67,-9999,-9999,-9999,-9999
1980-08-07,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-08,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-09,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-10,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-11,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-12,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-13,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-14,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-15,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-16,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-17,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-18,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-19,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-20,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-21,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-22,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-23,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-24,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-25,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-26,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-27,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-28,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-29,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-30,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-08-31,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-01,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-02,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-03,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-04,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-05,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-06,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-07,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-08,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-09,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-10,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-11,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-12,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-13,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-14,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-15,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-16,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-17,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-18,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-19,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-20,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-21,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-22,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-23,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-24,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-25,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-26,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-27,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-28,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-09-29,-9999,-9999,25.76,-9999,-9999,-9999,-9999
1980-09-30,-9999,-9999,15.08,-9999,-9999,-9999,-9999
1980-10-01,-9999,-9999,2.99,-9999,-9999,-9999,-9999
1980-10-02,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-03,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-04,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-05,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-06,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-07,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-08,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-09,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-10,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-11,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-12,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-13,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-14,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-15,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-16,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-17,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-18,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-19,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-20,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-21,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-22,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-23,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-24,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-25,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-26,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-27,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-28,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-29,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-30,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-10-31,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-01,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-02,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-03,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-04,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-05,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-06,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-07,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-08,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-09,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-10,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-11,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-12,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-13,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-14,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-15,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-16,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-17,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-18,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-19,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-20,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-21,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-22,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-23,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-24,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-25,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-26,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-27,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-28,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-29,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-11-30,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-01,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-02,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-03,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-04,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-05,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-06,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-07,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-08,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-09,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-10,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-11,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-12,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-13,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-14,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-15,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-16,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-17,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-18,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-19,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-20,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-21,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-22,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-23,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-24,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-25,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-26,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-27,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-28,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-29,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-30,-9999,-9999,0,-9999,-9999,-9999,-9999
1980-12-31,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-01,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-02,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-03,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-04,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-05,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-06,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-07,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-08,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-09,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-10,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-11,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-12,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-13,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-14,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-15,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-16,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-17,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-18,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-19,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-20,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-21,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-22,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-23,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-24,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-25,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-26,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-27,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-28,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-29,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-30,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-01-31,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-01,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-02,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-03,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-04,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-05,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-06,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-07,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-08,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-09,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-10,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-11,-9999,-9999,5.68,-9999,-9999,-9999,-9999
1981-02-12,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-13,-9999,-9999,1.87,-9999,-9999,-9999,-9999
1981-02-14,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-15,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-16,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-17,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-18,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-19,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-20,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-21,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-22,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-23,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-24,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-25,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-26,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-27,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-02-28,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-01,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-02,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-03,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-04,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-05,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-06,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-07,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-08,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-09,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-10,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-11,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-12,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-13,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-14,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-15,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-16,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-17,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-18,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-19,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-20,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-21,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-22,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-23,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-24,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-25,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-26,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-27,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-28,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-29,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-30,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-03-31,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-04-01,-9999,-9999,0,-9999,-9999,-9999,-9999
1981-04-02,-9999,-9999,0,-9999,-9999,-9999,-9999
